sample_index,cdl,landsat,openstreetmap_raster,sentinel1,sentinel2_l2a,srtm,worldcereal,worldcover,wri_canopy_height_map
2034,0,1,1,1,1,1,1,1,1
2035,0,1,1,1,1,1,1,1,1
2036,0,1,1,0,1,1,1,1,0
2037,0,1,1,0,1,1,1,1,0
2038,0,1,1,0,1,1,1,1,0
2039,0,1,1,0,1,1,1,1,0
2040,0,1,1,1,1,1,1,1,1
2041,0,1,1,1,1,1,1,1,1
2042,0,1,1,1,1,1,1,1,1
2043,0,1,1,1,1,1,1,1,1
2044,0,1,1,1,1,1,1,1,0
2045,0,1,1,1,1,1,1,1,0
2046,0,1,1,1,1,1,1,1,0
2047,0,1,1,1,1,1,1,1,0
2048,0,1,1,1,1,1,1,1,0
2049,0,1,1,1,1,1,1,1,0
2050,0,1,1,1,1,1,1,1,0
2051,0,1,1,1,1,1,1,1,0
2052,0,1,1,1,1,1,1,1,0
2053,0,1,1,1,1,1,1,1,0
2054,0,1,1,1,1,1,1,1,0
2055,0,1,1,1,1,1,1,1,0
2056,0,1,1,1,1,1,1,1,0
2057,0,1,1,1,1,1,1,1,0
2058,0,1,1,1,1,1,1,1,0
2059,0,1,1,1,1,1,1,1,0
2060,0,1,1,1,1,1,1,1,0
2061,0,1,1,1,1,1,1,1,0
2062,0,1,1,1,1,1,1,1,0
2063,0,1,1,1,1,1,1,1,0
2064,1,1,1,1,1,1,1,1,1
2065,1,1,1,1,1,1,1,1,1
2066,1,1,1,1,1,1,1,1,1
2067,1,1,1,1,1,1,1,1,1
2068,0,1,1,1,1,1,1,1,1
2069,0,1,1,1,1,1,1,1,1
2070,0,1,1,1,1,1,1,1,1
2071,0,1,1,1,1,1,1,1,1
2072,0,1,1,1,1,1,1,1,1
2073,0,1,1,1,1,1,1,1,1
2074,0,1,1,1,1,1,1,1,1
2075,0,1,1,1,1,1,1,1,1
2076,0,1,1,1,1,1,1,1,1
2077,0,1,1,1,1,1,1,1,1
2078,0,1,1,1,1,1,1,1,1
2079,0,1,1,1,1,1,1,1,1
2080,0,1,1,1,1,1,1,1,0
2081,0,1,1,1,1,1,1,1,0
2082,0,1,1,1,1,1,1,1,0
2083,0,1,1,1,1,1,1,1,0
2084,0,1,1,1,1,1,1,1,1
2085,0,1,1,1,1,1,1,1,1
2086,0,1,1,1,1,1,1,1,1
2087,0,1,1,1,1,1,1,1,1
2088,0,1,1,1,1,1,1,1,1
2089,0,1,1,1,1,1,1,1,1
2090,0,1,1,1,1,1,1,1,1
2091,0,1,1,1,1,1,1,1,1
2092,0,1,1,1,1,1,1,1,1
2093,0,1,1,1,1,1,1,1,1
2094,0,1,1,1,1,1,1,1,1
2095,0,1,1,1,1,1,1,1,1
2096,0,1,1,1,1,1,1,1,0
2097,0,1,1,1,1,1,1,1,0
2098,0,1,1,1,1,1,1,1,0
2099,0,1,1,1,1,1,1,1,0
2100,0,1,1,0,1,1,1,1,1
2101,0,1,1,0,1,1,1,1,1
2102,0,1,1,0,1,1,1,1,1
2103,0,1,1,0,1,1,1,1,1
2104,0,1,1,0,1,1,1,1,0
2105,0,1,1,0,1,1,1,1,0
2106,0,1,1,0,1,1,1,1,0
2107,0,1,1,0,1,1,1,1,0
2108,0,1,1,1,1,1,1,1,1
2109,0,1,1,1,1,1,1,1,1
2110,0,1,1,1,1,1,1,1,1
2111,0,1,1,1,1,1,1,1,1
2112,0,1,1,1,1,1,1,1,1
2113,0,1,1,1,1,1,1,1,1
2114,0,1,1,1,1,1,1,1,1
2115,0,1,1,1,1,1,1,1,1
2116,0,1,1,1,1,1,1,1,0
2117,0,1,1,1,1,1,1,1,0
2118,0,1,1,1,1,1,1,1,0
2119,0,1,1,1,1,1,1,1,0
2120,0,1,1,1,1,1,1,1,1
2121,0,1,1,1,1,1,1,1,1
2122,0,1,1,1,1,1,1,1,1
2123,0,1,1,1,1,1,1,1,1
2124,0,1,1,1,1,1,1,1,1
2125,0,1,1,1,1,1,1,1,1
2126,0,1,1,1,1,1,1,1,1
2127,0,1,1,1,1,1,1,1,1
2128,0,1,1,1,1,1,1,1,0
2129,0,1,1,1,1,1,1,1,0
2130,0,1,1,1,1,1,1,1,0
2131,0,1,1,1,1,1,1,1,0
2132,0,1,1,1,1,1,1,1,0
2133,0,1,1,1,1,1,1,1,0
2134,0,1,1,1,1,1,1,1,0
2135,0,1,1,1,1,1,1,1,0
2136,0,1,1,1,1,1,1,1,1
2137,0,1,1,1,1,1,1,1,1
2138,0,1,1,1,1,1,1,1,1
2139,0,1,1,1,1,1,1,1,1
2140,0,1,1,1,1,1,1,1,0
2141,0,1,1,1,1,1,1,1,0
2142,0,1,1,1,1,1,1,1,0
2143,0,1,1,1,1,1,1,1,0
2144,0,1,1,1,1,1,1,1,1
2145,0,1,1,1,1,1,1,1,1
2146,0,1,1,1,1,1,1,1,1
2147,0,1,1,1,1,1,1,1,1
2148,0,1,1,1,1,1,1,1,0
2149,0,1,1,1,1,1,1,1,0
2150,0,1,1,1,1,1,1,1,0
2151,0,1,1,1,1,1,1,1,0
2152,0,1,1,1,1,1,1,1,1
2153,0,1,1,1,1,1,1,1,1
2154,0,1,1,1,1,1,1,1,1
2155,0,1,1,1,1,1,1,1,1
2156,0,1,1,1,1,1,1,1,0
2157,0,1,1,1,1,1,1,1,0
2158,0,1,1,1,1,1,1,1,0
2159,0,1,1,1,1,1,1,1,0
2160,0,1,1,1,1,1,1,1,1
2161,0,1,1,1,1,1,1,1,1
2162,0,1,1,1,1,1,1,1,1
2163,0,1,1,1,1,1,1,1,1
2164,1,1,1,1,1,1,1,1,1
2165,1,1,1,1,1,1,1,1,1
2166,1,1,1,1,1,1,1,1,1
2167,1,1,1,1,1,1,1,1,1
2168,0,1,1,1,1,1,1,1,0
2169,0,1,1,1,1,1,1,1,0
2170,0,1,1,1,1,1,1,1,0
2171,0,1,1,1,1,1,1,1,0
2172,0,1,1,1,1,1,1,1,0
2173,0,1,1,1,1,1,1,1,0
2174,0,1,1,1,1,1,1,1,0
2175,0,1,1,1,1,1,1,1,0
2176,0,1,1,0,1,1,1,1,1
2177,0,1,1,0,1,1,1,1,1
2178,0,1,1,0,1,1,1,1,1
2179,0,1,1,0,1,1,1,1,1
2180,0,1,1,1,1,0,1,1,1
2181,0,1,1,1,1,0,1,1,1
2182,0,1,1,1,1,0,1,1,1
2183,0,1,1,1,1,0,1,1,1
2184,0,1,1,1,1,1,1,1,1
2185,0,1,1,1,1,1,1,1,1
2186,0,1,1,1,1,1,1,1,1
2187,0,1,1,1,1,1,1,1,1
2188,0,1,1,1,1,1,1,1,0
2189,0,1,1,1,1,1,1,1,0
2190,0,1,1,1,1,1,1,1,0
2191,0,1,1,1,1,1,1,1,0
2192,1,1,1,1,1,1,1,1,0
2193,1,1,1,1,1,1,1,1,0
2194,1,1,1,1,1,1,1,1,0
2195,1,1,1,1,1,1,1,1,0
2196,1,1,1,1,1,1,1,1,0
2197,1,1,1,1,1,1,1,1,0
2198,1,1,1,1,1,1,1,1,0
2199,1,1,1,1,1,1,1,1,0
2200,0,1,1,1,1,1,1,1,0
2201,0,1,1,1,1,1,1,1,0
2202,0,1,1,1,1,1,1,1,0
2203,0,1,1,1,1,1,1,1,0
2204,0,1,1,1,1,1,1,1,1
2205,0,1,1,1,1,1,1,1,1
2206,0,1,1,1,1,1,1,1,1
2207,0,1,1,1,1,1,1,1,1
2208,1,1,1,1,1,1,1,1,1
2209,1,1,1,1,1,1,1,1,1
2210,1,1,1,1,1,1,1,1,1
2211,1,1,1,1,1,1,1,1,1
2212,0,0,1,1,1,1,1,1,0
2213,0,0,1,1,1,1,1,1,0
2214,0,0,1,1,1,1,1,1,0
2215,0,0,1,1,1,1,1,1,0
2216,0,1,1,1,1,1,1,1,0
2217,0,1,1,1,1,1,1,1,0
2218,0,1,1,1,1,1,1,1,0
2219,0,1,1,1,1,1,1,1,0
2220,1,1,1,1,1,1,1,1,1
2221,1,1,1,1,1,1,1,1,1
2222,1,1,1,1,1,1,1,1,1
2223,1,1,1,1,1,1,1,1,1
2224,0,1,1,1,1,1,1,1,1
2225,0,1,1,1,1,1,1,1,1
2226,0,1,1,1,1,1,1,1,1
2227,0,1,1,1,1,1,1,1,1
2228,0,1,1,1,1,1,1,1,1
2229,0,1,1,1,1,1,1,1,1
2230,0,1,1,1,1,1,1,1,1
2231,0,1,1,1,1,1,1,1,1
2232,0,1,1,1,1,1,1,1,0
2233,0,1,1,1,1,1,1,1,0
2234,0,1,1,1,1,1,1,1,0
2235,0,1,1,1,1,1,1,1,0
2236,1,1,1,1,1,1,1,1,1
2237,1,1,1,1,1,1,1,1,1
2238,1,1,1,1,1,1,1,1,1
2239,1,1,1,1,1,1,1,1,1
2240,0,1,1,1,1,1,1,1,0
2241,0,1,1,1,1,1,1,1,0
2242,0,1,1,1,1,1,1,1,0
2243,0,1,1,1,1,1,1,1,0
2244,0,1,1,1,1,1,1,1,1
2245,0,1,1,1,1,1,1,1,1
2246,0,1,1,1,1,1,1,1,1
2247,0,1,1,1,1,1,1,1,1
2248,0,1,1,1,1,1,1,1,1
2249,0,1,1,1,1,1,1,1,1
2250,0,1,1,1,1,1,1,1,1
2251,0,1,1,1,1,1,1,1,1
2252,0,1,1,1,1,1,1,1,1
2253,0,1,1,1,1,1,1,1,1
2254,0,1,1,1,1,1,1,1,1
2255,0,1,1,1,1,1,1,1,1
2256,0,1,1,1,1,1,1,1,1
2257,0,1,1,1,1,1,1,1,1
2258,0,1,1,1,1,1,1,1,1
2259,0,1,1,1,1,1,1,1,1
2260,0,1,1,1,1,1,1,1,1
2261,0,1,1,1,1,1,1,1,1
2262,0,1,1,1,1,1,1,1,1
2263,0,1,1,1,1,1,1,1,1
2264,0,1,1,1,1,1,1,1,1
2265,0,1,1,1,1,1,1,1,1
2266,0,1,1,1,1,1,1,1,1
2267,0,1,1,1,1,1,1,1,1
2268,0,1,1,1,1,1,1,1,0
2269,0,1,1,1,1,1,1,1,0
2270,0,1,1,1,1,1,1,1,0
2271,0,1,1,1,1,1,1,1,0
2272,0,1,1,0,1,1,1,1,0
2273,0,1,1,0,1,1,1,1,0
2274,0,1,1,0,1,1,1,1,0
2275,0,1,1,0,1,1,1,1,0
2276,0,1,1,1,1,0,1,1,1
2277,0,1,1,1,1,0,1,1,1
2278,0,1,1,1,1,0,1,1,1
2279,0,1,1,1,1,0,1,1,1
2280,0,1,1,1,1,1,1,1,1
2281,0,1,1,1,1,1,1,1,1
2282,0,1,1,1,1,1,1,1,1
2283,0,1,1,1,1,1,1,1,1
2284,0,1,1,1,1,1,1,1,1
2285,0,1,1,1,1,1,1,1,1
2286,0,1,1,1,1,1,1,1,1
2287,0,1,1,1,1,1,1,1,1
2288,0,1,1,1,1,1,1,1,0
2289,0,1,1,1,1,1,1,1,0
2290,0,1,1,1,1,1,1,1,0
2291,0,1,1,1,1,1,1,1,0
2292,1,1,1,1,1,1,1,1,1
2293,1,1,1,1,1,1,1,1,1
2294,1,1,1,1,1,1,1,1,1
2295,1,1,1,1,1,1,1,1,1
2296,0,1,1,1,1,1,1,1,0
2297,0,1,1,1,1,1,1,1,0
2298,0,1,1,1,1,1,1,1,0
2299,0,1,1,1,1,1,1,1,0
2300,0,1,1,1,1,1,1,1,0
2301,0,1,1,1,1,1,1,1,0
2302,0,1,1,1,1,1,1,1,0
2303,0,1,1,1,1,1,1,1,0
2304,0,1,1,1,1,1,1,1,1
2305,0,1,1,1,1,1,1,1,1
2306,0,1,1,1,1,1,1,1,1
2307,0,1,1,1,1,1,1,1,1
2308,0,1,1,1,1,1,1,1,1
2309,0,1,1,1,1,1,1,1,1
2310,0,1,1,1,1,1,1,1,1
2311,0,1,1,1,1,1,1,1,1
2312,0,1,1,1,1,1,1,1,1
2313,0,1,1,1,1,1,1,1,1
2314,0,1,1,1,1,1,1,1,1
2315,0,1,1,1,1,1,1,1,1
2316,0,1,1,1,1,1,1,1,0
2317,0,1,1,1,1,1,1,1,0
2318,0,1,1,1,1,1,1,1,0
2319,0,1,1,1,1,1,1,1,0
2320,1,1,1,1,1,1,1,1,1
2321,1,1,1,1,1,1,1,1,1
2322,1,1,1,1,1,1,1,1,1
2323,1,1,1,1,1,1,1,1,1
2324,0,1,1,1,1,1,1,1,1
2325,0,1,1,1,1,1,1,1,1
2326,0,1,1,1,1,1,1,1,1
2327,0,1,1,1,1,1,1,1,1
2328,0,1,1,1,1,1,1,1,1
2329,0,1,1,1,1,1,1,1,1
2330,0,1,1,1,1,1,1,1,1
2331,0,1,1,1,1,1,1,1,1
2332,0,1,1,1,1,1,1,1,0
2333,0,1,1,1,1,1,1,1,0
2334,0,1,1,1,1,1,1,1,0
2335,0,1,1,1,1,1,1,1,0
2336,0,1,1,0,1,1,1,1,1
2337,0,1,1,0,1,1,1,1,1
2338,0,1,1,0,1,1,1,1,1
2339,0,1,1,0,1,1,1,1,1
2340,0,1,1,1,1,1,1,1,0
2341,0,1,1,1,1,1,1,1,0
2342,0,1,1,1,1,1,1,1,0
2343,0,1,1,1,1,1,1,1,0
2344,0,1,1,1,1,1,1,1,1
2345,0,1,1,1,1,1,1,1,1
2346,0,1,1,1,1,1,1,1,1
2347,0,1,1,1,1,1,1,1,1
2348,0,1,1,1,1,1,1,1,0
2349,0,1,1,1,1,1,1,1,0
2350,0,1,1,1,1,1,1,1,0
2351,0,1,1,1,1,1,1,1,0
2352,0,1,1,1,1,1,1,1,0
2353,0,1,1,1,1,1,1,1,0
2354,0,1,1,1,1,1,1,1,0
2355,0,1,1,1,1,1,1,1,0
2356,0,1,1,1,1,1,1,1,1
2357,0,1,1,1,1,1,1,1,1
2358,0,1,1,1,1,1,1,1,1
2359,0,1,1,1,1,1,1,1,1
2360,1,1,1,1,1,1,1,1,1
2361,1,1,1,1,1,1,1,1,1
2362,1,1,1,1,1,1,1,1,1
2363,1,1,1,1,1,1,1,1,1
2364,1,1,1,1,1,1,1,1,1
2365,1,1,1,1,1,1,1,1,1
2366,1,1,1,1,1,1,1,1,1
2367,1,1,1,1,1,1,1,1,1
2368,0,1,1,1,1,1,1,1,0
2369,0,1,1,1,1,1,1,1,0
2370,0,1,1,1,1,1,1,1,0
2371,0,1,1,1,1,1,1,1,0
2372,0,1,1,1,1,1,1,1,1
2373,0,1,1,1,1,1,1,1,1
2374,0,1,1,1,1,1,1,1,1
2375,0,1,1,1,1,1,1,1,1
2376,0,1,1,1,1,1,1,1,0
2377,0,1,1,1,1,1,1,1,0
2378,0,1,1,1,1,1,1,1,0
2379,0,1,1,1,1,1,1,1,0
2380,0,1,1,1,1,0,1,1,0
2381,0,1,1,1,1,0,1,1,0
2382,0,1,1,1,1,0,1,1,0
2383,0,1,1,1,1,0,1,1,0
2384,1,1,1,1,1,1,1,1,0
2385,1,1,1,1,1,1,1,1,0
2386,1,1,1,1,1,1,1,1,0
2387,1,1,1,1,1,1,1,1,0
2388,1,1,1,1,1,1,1,1,1
2389,1,1,1,1,1,1,1,1,1
2390,1,1,1,1,1,1,1,1,1
2391,1,1,1,1,1,1,1,1,1
2392,0,1,1,1,1,1,1,1,1
2393,0,1,1,1,1,1,1,1,1
2394,0,1,1,1,1,1,1,1,1
2395,0,1,1,1,1,1,1,1,1
2396,0,1,1,1,1,1,1,1,1
2397,0,1,1,1,1,1,1,1,1
2398,0,1,1,1,1,1,1,1,1
2399,0,1,1,1,1,1,1,1,1
2400,0,1,1,1,1,1,1,1,1
2401,0,1,1,1,1,1,1,1,1
2402,0,1,1,1,1,1,1,1,1
2403,0,1,1,1,1,1,1,1,1
2404,0,1,1,1,1,1,1,1,1
2405,0,1,1,1,1,1,1,1,1
2406,0,1,1,1,1,1,1,1,1
2407,0,1,1,1,1,1,1,1,1
2408,0,1,1,1,1,1,1,1,0
2409,0,1,1,1,1,1,1,1,0
2410,0,1,1,1,1,1,1,1,0
2411,0,1,1,1,1,1,1,1,0
2412,0,1,1,1,1,1,1,1,1
2413,0,1,1,1,1,1,1,1,1
2414,0,1,1,1,1,1,1,1,1
2415,0,1,1,1,1,1,1,1,1
2416,0,1,1,1,1,1,1,1,0
2417,0,1,1,1,1,1,1,1,0
2418,0,1,1,1,1,1,1,1,0
2419,0,1,1,1,1,1,1,1,0
2420,1,1,1,1,1,1,1,1,0
2421,1,1,1,1,1,1,1,1,0
2422,1,1,1,1,1,1,1,1,0
2423,1,1,1,1,1,1,1,1,0
2424,0,1,1,1,1,1,1,1,1
2425,0,1,1,1,1,1,1,1,1
2426,0,1,1,1,1,1,1,1,1
2427,0,1,1,1,1,1,1,1,1
2428,1,1,1,1,1,1,1,1,1
2429,1,1,1,1,1,1,1,1,1
2430,1,1,1,1,1,1,1,1,1
2431,1,1,1,1,1,1,1,1,1
2432,0,1,1,1,1,1,1,1,1
2433,0,1,1,1,1,1,1,1,1
2434,0,1,1,1,1,1,1,1,1
2435,0,1,1,1,1,1,1,1,1
2436,0,1,1,1,1,1,1,1,1
2437,0,1,1,1,1,1,1,1,1
2438,0,1,1,1,1,1,1,1,1
2439,0,1,1,1,1,1,1,1,1
2440,0,1,1,1,1,1,1,1,0
2441,0,1,1,1,1,1,1,1,0
2442,0,1,1,1,1,1,1,1,0
2443,0,1,1,1,1,1,1,1,0
2444,1,1,1,1,1,1,1,1,1
2445,1,1,1,1,1,1,1,1,1
2446,1,1,1,1,1,1,1,1,1
2447,1,1,1,1,1,1,1,1,1
2448,0,1,1,1,1,1,1,1,0
2449,0,1,1,1,1,1,1,1,0
2450,0,1,1,1,1,1,1,1,0
2451,0,1,1,1,1,1,1,1,0
2452,0,1,1,1,1,1,1,1,0
2453,0,1,1,1,1,1,1,1,0
2454,0,1,1,1,1,1,1,1,0
2455,0,1,1,1,1,1,1,1,0
2456,0,1,0,1,1,1,1,1,1
2457,0,1,0,1,1,1,1,1,1
2458,0,1,0,1,1,1,1,1,1
2459,0,1,0,1,1,1,1,1,1
2460,0,1,1,1,1,1,1,1,1
2461,0,1,1,1,1,1,1,1,1
2462,0,1,1,1,1,1,1,1,1
2463,0,1,1,1,1,1,1,1,1
2464,0,1,1,1,1,1,1,1,0
2465,0,1,1,1,1,1,1,1,0
2466,0,1,1,1,1,1,1,1,0
2467,0,1,1,1,1,1,1,1,0
2468,0,1,1,1,1,1,1,1,1
2469,0,1,1,1,1,1,1,1,1
2470,0,1,1,1,1,1,1,1,1
2471,0,1,1,1,1,1,1,1,1
2472,1,1,1,1,1,1,1,1,0
2473,1,1,1,1,1,1,1,1,0
2474,1,1,1,1,1,1,1,1,0
2475,1,1,1,1,1,1,1,1,0
2476,0,1,1,1,1,1,1,1,0
2477,0,1,1,1,1,1,1,1,0
2478,0,1,1,1,1,1,1,1,0
2479,0,1,1,1,1,1,1,1,0
2480,1,1,1,1,1,1,1,1,0
2481,1,1,1,1,1,1,1,1,0
2482,1,1,1,1,1,1,1,1,0
2483,1,1,1,1,1,1,1,1,0
2484,1,1,1,1,1,1,1,1,0
2485,1,1,1,1,1,1,1,1,0
2486,1,1,1,1,1,1,1,1,0
2487,1,1,1,1,1,1,1,1,0
2488,0,1,1,1,1,1,1,1,1
2489,0,1,1,1,1,1,1,1,1
2490,0,1,1,1,1,1,1,1,1
2491,0,1,1,1,1,1,1,1,1
2492,0,1,1,1,1,1,1,1,1
2493,0,1,1,1,1,1,1,1,1
2494,0,1,1,1,1,1,1,1,1
2495,0,1,1,1,1,1,1,1,1
2496,0,1,1,1,1,1,1,1,0
2497,0,1,1,1,1,1,1,1,0
2498,0,1,1,1,1,1,1,1,0
2499,0,1,1,1,1,1,1,1,0
2500,0,1,1,1,1,1,1,1,1
2501,0,1,1,1,1,1,1,1,1
2502,0,1,1,1,1,1,1,1,1
2503,0,1,1,1,1,1,1,1,1
2504,0,1,1,1,1,1,1,1,0
2505,0,1,1,1,1,1,1,1,0
2506,0,1,1,1,1,1,1,1,0
2507,0,1,1,1,1,1,1,1,0
2508,1,1,1,1,1,1,1,1,1
2509,1,1,1,1,1,1,1,1,1
2510,1,1,1,1,1,1,1,1,1
2511,1,1,1,1,1,1,1,1,1
2512,0,1,1,1,1,1,1,1,1
2513,0,1,1,1,1,1,1,1,1
2514,0,1,1,1,1,1,1,1,1
2515,0,1,1,1,1,1,1,1,1
2516,0,1,1,1,1,1,1,1,1
2517,0,1,1,1,1,1,1,1,1
2518,0,1,1,1,1,1,1,1,1
2519,0,1,1,1,1,1,1,1,1
2520,0,1,1,1,1,1,1,1,0
2521,0,1,1,1,1,1,1,1,0
2522,0,1,1,1,1,1,1,1,0
2523,0,1,1,1,1,1,1,1,0
2524,0,1,1,1,1,1,1,1,1
2525,0,1,1,1,1,1,1,1,1
2526,0,1,1,1,1,1,1,1,1
2527,0,1,1,1,1,1,1,1,1
2528,0,1,1,1,1,1,1,1,1
2529,0,1,1,1,1,1,1,1,1
2530,0,1,1,1,1,1,1,1,1
2531,0,1,1,1,1,1,1,1,1
2532,0,1,1,1,1,1,1,1,1
2533,0,1,1,1,1,1,1,1,1
2534,0,1,1,1,1,1,1,1,1
2535,0,1,1,1,1,1,1,1,1
2536,0,1,1,1,1,1,1,1,0
2537,0,1,1,1,1,1,1,1,0
2538,0,1,1,1,1,1,1,1,0
2539,0,1,1,1,1,1,1,1,0
2540,0,1,1,1,1,1,1,1,0
2541,0,1,1,1,1,1,1,1,0
2542,0,1,1,1,1,1,1,1,0
2543,0,1,1,1,1,1,1,1,0
2544,0,1,1,1,1,1,1,1,1
2545,0,1,1,1,1,1,1,1,1
2546,0,1,1,1,1,1,1,1,1
2547,0,1,1,1,1,1,1,1,1
2548,0,1,1,1,1,1,1,1,1
2549,0,1,1,1,1,1,1,1,1
2550,0,1,1,1,1,1,1,1,1
2551,0,1,1,1,1,1,1,1,1
2552,0,1,1,1,1,1,1,1,1
2553,0,1,1,1,1,1,1,1,1
2554,0,1,1,1,1,1,1,1,1
2555,0,1,1,1,1,1,1,1,1
2556,0,1,1,1,1,1,1,1,1
2557,0,1,1,1,1,1,1,1,1
2558,0,1,1,1,1,1,1,1,1
2559,0,1,1,1,1,1,1,1,1
2560,0,1,1,1,1,1,1,1,0
2561,0,1,1,1,1,1,1,1,0
2562,0,1,1,1,1,1,1,1,0
2563,0,1,1,1,1,1,1,1,0
2564,0,1,1,1,1,1,1,1,1
2565,0,1,1,1,1,1,1,1,1
2566,0,1,1,1,1,1,1,1,1
2567,0,1,1,1,1,1,1,1,1
2568,1,1,1,0,1,1,1,1,1
2569,1,1,1,0,1,1,1,1,1
2570,1,1,1,0,1,1,1,1,1
2571,1,1,1,0,1,1,1,1,1
2572,0,1,1,1,1,1,1,1,1
2573,0,1,1,1,1,1,1,1,1
2574,0,1,1,1,1,1,1,1,1
2575,0,1,1,1,1,1,1,1,1
2576,0,1,1,1,1,0,1,1,1
2577,0,1,1,1,1,0,1,1,1
2578,0,1,1,1,1,0,1,1,1
2579,0,1,1,1,1,0,1,1,1
2580,0,1,1,1,1,1,1,1,1
2581,0,1,1,1,1,1,1,1,1
2582,0,1,1,1,1,1,1,1,1
2583,0,1,1,1,1,1,1,1,1
2584,0,1,1,1,1,1,1,1,1
2585,0,1,1,1,1,1,1,1,1
2586,0,1,1,1,1,1,1,1,1
2587,0,1,1,1,1,1,1,1,1
2588,0,1,1,1,1,1,1,1,0
2589,0,1,1,1,1,1,1,1,0
2590,0,1,1,1,1,1,1,1,0
2591,0,1,1,1,1,1,1,1,0
2592,1,1,1,0,1,1,1,1,1
2593,1,1,1,0,1,1,1,1,1
2594,1,1,1,0,1,1,1,1,1
2595,1,1,1,0,1,1,1,1,1
2596,0,1,1,1,1,1,1,1,1
2597,0,1,1,1,1,1,1,1,1
2598,0,1,1,1,1,1,1,1,1
2599,0,1,1,1,1,1,1,1,1
2600,0,1,1,1,1,1,1,1,0
2601,0,1,1,1,1,1,1,1,0
2602,0,1,1,1,1,1,1,1,0
2603,0,1,1,1,1,1,1,1,0
2604,0,1,1,1,1,1,1,1,0
2605,0,1,1,1,1,1,1,1,0
2606,0,1,1,1,1,1,1,1,0
2607,0,1,1,1,1,1,1,1,0
2608,1,1,1,1,1,1,1,1,0
2609,1,1,1,1,1,1,1,1,0
2610,1,1,1,1,1,1,1,1,0
2611,1,1,1,1,1,1,1,1,0
2612,0,1,1,1,1,1,1,1,1
2613,0,1,1,1,1,1,1,1,1
2614,0,1,1,1,1,1,1,1,1
2615,0,1,1,1,1,1,1,1,1
2616,0,1,1,1,1,1,1,1,0
2617,0,1,1,1,1,1,1,1,0
2618,0,1,1,1,1,1,1,1,0
2619,0,1,1,1,1,1,1,1,0
2620,0,1,1,1,1,1,1,1,0
2621,0,1,1,1,1,1,1,1,0
2622,0,1,1,1,1,1,1,1,0
2623,0,1,1,1,1,1,1,1,0
2624,0,1,1,1,1,1,1,1,1
2625,0,1,1,1,1,1,1,1,1
2626,0,1,1,1,1,1,1,1,1
2627,0,1,1,1,1,1,1,1,1
2628,0,1,1,1,1,1,1,1,1
2629,0,1,1,1,1,1,1,1,1
2630,0,1,1,1,1,1,1,1,1
2631,0,1,1,1,1,1,1,1,1
2632,0,0,1,1,1,1,1,1,0
2633,0,0,1,1,1,1,1,1,0
2634,0,0,1,1,1,1,1,1,0
2635,0,0,1,1,1,1,1,1,0
2636,0,1,1,1,1,1,1,1,0
2637,0,1,1,1,1,1,1,1,0
2638,0,1,1,1,1,1,1,1,0
2639,0,1,1,1,1,1,1,1,0
2640,0,1,1,1,1,1,1,1,1
2641,0,1,1,1,1,1,1,1,1
2642,0,1,1,1,1,1,1,1,1
2643,0,1,1,1,1,1,1,1,1
2644,0,1,1,1,1,1,1,1,1
2645,0,1,1,1,1,1,1,1,1
2646,0,1,1,1,1,1,1,1,1
2647,0,1,1,1,1,1,1,1,1
2648,0,1,1,1,1,1,1,1,1
2649,0,1,1,1,1,1,1,1,1
2650,0,1,1,1,1,1,1,1,1
2651,0,1,1,1,1,1,1,1,1
2652,0,1,1,1,1,1,0,1,0
2653,0,1,1,1,1,1,0,1,0
2654,0,1,1,1,1,1,0,1,0
2655,0,1,1,1,1,1,0,1,0
2656,0,1,1,1,1,1,1,1,1
2657,0,1,1,1,1,1,1,1,1
2658,0,1,1,1,1,1,1,1,1
2659,0,1,1,1,1,1,1,1,1
2660,0,1,1,1,1,1,1,1,1
2661,0,1,1,1,1,1,1,1,1
2662,0,1,1,1,1,1,1,1,1
2663,0,1,1,1,1,1,1,1,1
2664,0,1,1,1,1,1,1,1,0
2665,0,1,1,1,1,1,1,1,0
2666,0,1,1,1,1,1,1,1,0
2667,0,1,1,1,1,1,1,1,0
2668,0,1,1,1,1,1,1,1,1
2669,0,1,1,1,1,1,1,1,1
2670,0,1,1,1,1,1,1,1,1
2671,0,1,1,1,1,1,1,1,1
2672,0,1,1,1,1,1,1,1,0
2673,0,1,1,1,1,1,1,1,0
2674,0,1,1,1,1,1,1,1,0
2675,0,1,1,1,1,1,1,1,0
2676,0,1,1,1,1,1,1,1,0
2677,0,1,1,1,1,1,1,1,0
2678,0,1,1,1,1,1,1,1,0
2679,0,1,1,1,1,1,1,1,0
2680,0,1,1,1,1,1,1,1,1
2681,0,1,1,1,1,1,1,1,1
2682,0,1,1,1,1,1,1,1,1
2683,0,1,1,1,1,1,1,1,1
2684,0,1,1,1,1,1,1,1,0
2685,0,1,1,1,1,1,1,1,0
2686,0,1,1,1,1,1,1,1,0
2687,0,1,1,1,1,1,1,1,0
2688,0,1,1,1,1,1,1,1,1
2689,0,1,1,1,1,1,1,1,1
2690,0,1,1,1,1,1,1,1,1
2691,0,1,1,1,1,1,1,1,1
2692,0,1,1,1,1,1,1,1,1
2693,0,1,1,1,1,1,1,1,1
2694,0,1,1,1,1,1,1,1,1
2695,0,1,1,1,1,1,1,1,1
2696,0,1,1,1,1,1,1,1,1
